Title,Art Latitude,Art Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Super Category
"Collections  Objects, Experiences, Memories",47.719547,-122.297861,Dick's Drive-In,47.71822494,-122.2967763,Burger Joint,Food
Dreamboats,47.640183,-122.325967,Otter Bar & Burger,47.6419358,-122.3260176,Burger Joint,Food
Forms of Power,47.661483,-122.364633,Giddy Up Burgers & Greens,47.66214295,-122.3678233,Burger Joint,Food
Homage to Hokusai,47.6814,-122.32695,Lunchbox Laboratory,47.68042226,-122.3256536,Burger Joint,Food
Lake City Gateway,47.71912,-122.29557,Dick's Drive-In,47.71822494,-122.2967763,Burger Joint,Food
Light Bulb Bench,47.700383,-122.341833,Burgermaster,47.70123282,-122.3443056,Burger Joint,Food
Pavers,47.58215,-122.403517,Blue Moon Burgers Alki,47.580863,-122.405512,Burger Joint,Food
Portal,47.680317,-122.328433,Teddy's Bigger Burgers - Greenlake,47.67882695,-122.3264523,Burger Joint,Food
Seattle Scatter Piece,47.73215,-122.348567,Kidd Valley - Bitter Lake,47.73255704,-122.345529,Burger Joint,Food
Seven Figures,47.680417,-122.3281,Teddy's Bigger Burgers - Greenlake,47.67882695,-122.3264523,Burger Joint,Food
Three Piece Sculpture #3: Vertebrae,47.605617,-122.3339,Great State Burger,47.60638603,-122.3348251,Burger Joint,Food
Untitled,47.668517,-122.386067,8oz Burger & Co.,47.66860137,-122.3881923,Burger Joint,Food
Untitled,47.719561,-122.297836,Dick's Drive-In,47.71822494,-122.2967763,Burger Joint,Food
Waterfront Fountain,47.617983,-122.319467,Dick's Drive-In,47.61932651,-122.3210758,Burger Joint,Food
Longfellow Creek Legacy Trail Way Finding Signs,47.519767,-122.368483,Taco Del Mar - Westwood,47.52134214,-122.3670896,Burrito Place,Food
.01 - Beacon Hill Discovery; .02 - Ravens Bill Downspouts,47.577833,-122.311267,Fresh Flours Bakery & Cafe,47.57870264,-122.311427,Cafe,Food
112 Wristwatches,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
112 Wristwatches,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
4 (Where shall I go ahead?),47.599317,-122.330183,Hood Famous Cafe + Bar,47.59800674,-122.3277672,Cafe,Food
Blue Glass Passage,47.602517,-122.328467,Caffe Vita,47.60091883,-122.3293074,Cafe,Food
Blue Glass Passage,47.602517,-122.328467,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Chinese Grand Pavilion,47.598667,-122.325583,Hood Famous Cafe + Bar,47.59800674,-122.3277672,Cafe,Food
Codes & Protocol,47.604317,-122.3296,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Codes & Protocol,47.60432,-122.3296,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Codes & Protocol,47.604567,-122.3292,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Codes & Protocol,47.60475,-122.329917,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
"Collections  Objects, Experiences, Memories",47.719547,-122.297861,Kaffeeklatsch,47.71990931,-122.2949336,Cafe,Food
Common Ground,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Common Ground,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Continuum,47.602517,-122.328467,Caffe Vita,47.60091883,-122.3293074,Cafe,Food
Continuum,47.602517,-122.328467,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Evolving Wing and the Gravity of Presence,47.602517,-122.328467,Caffe Vita,47.60091883,-122.3293074,Cafe,Food
Evolving Wing and the Gravity of Presence,47.602517,-122.328467,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Firefighter Silhouettes,47.6652,-122.316833,Jake's Coffee,47.66316938,-122.3157357,Cafe,Food
Hatch Covers,47.6039,-122.330833,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
"Heaven, Man, Earth",47.598983,-122.325183,Hood Famous Cafe + Bar,47.59800674,-122.3277672,Cafe,Food
illumine,47.603867,-122.33055,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Lake City Gateway,47.71912,-122.29557,Kaffeeklatsch,47.71990931,-122.2949336,Cafe,Food
Listening,47.60445,-122.330217,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Luminaire,47.677967,-122.290667,Grateful Bread Baking Company & Cafe,47.67949626,-122.2905036,Cafe,Food
Mcgilvra's Farm,47.635467,-122.277917,Madison Kitchen,47.63534668,-122.2788193,Cafe,Food
Morphauna,47.671267,-122.3532,Fresh Flours,47.67315635,-122.3544621,Cafe,Food
Neighbors,47.615117,-122.317017,Cafe Pettirosso,47.61399086,-122.3180926,Cafe,Food
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Points of View,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Points of View,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Points of View,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Points of View,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Quintet in D,47.633717,-122.362783,Queen Bee Cafe,47.63229921,-122.3602215,Cafe,Food
Return,47.602517,-122.328467,Caffe Vita,47.60091883,-122.3293074,Cafe,Food
Return,47.602517,-122.328467,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
Signs of Life,47.6851,-122.337583,Urban Bakery,47.68554763,-122.3366981,Cafe,Food
Spur Line,47.6323,-122.340533,Lakeview Deli,47.63260451,-122.3410425,Cafe,Food
Transition,47.60475,-122.330333,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Untitled,47.598767,-122.32525,Hood Famous Cafe + Bar,47.59800674,-122.3277672,Cafe,Food
Untitled,47.621783,-122.332383,Juicy Cafe,47.62236077,-122.3343149,Cafe,Food
Untitled,47.621783,-122.332383,Cafe Hagen,47.620852,-122.331467,Cafe,Food
Untitled,47.719561,-122.297836,Kaffeeklatsch,47.71990931,-122.2949336,Cafe,Food
Wings,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
Wings,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food
An Equal And Opposite Reaction,47.624317,-122.351117,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Barbet,47.62425,-122.35233,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Dreaming in Color,47.623883,-122.351133,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Encircled Stream,47.623833,-122.351967,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Fountain Of Creation,47.6229,-122.35375,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Fountain of Seseragi,47.62335,-122.35247,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Fountain Of The Northwest,47.62435,-122.35232,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Fu,47.624417,-122.351467,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Kobe Bell,47.62345,-122.352117,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Play Ray Plaza,47.622433,-122.355183,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Pool,47.623067,-122.352867,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
The Lang Fountain,47.62405,-122.35215,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
Untitled,47.623567,-122.35205,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail
American Youth and Freedom,47.530217,-122.393317,YMCA Outdoor Summer Camp,47.529672,-122.393225,Campground,Recreation
Salmon Waves,47.66468,-122.3975,Hiram M. Chittenden Locks,47.66589302,-122.3970421,Canal Lock,Recreation
4 (Where shall I go ahead?),47.599317,-122.330183,Intrigue Chocolates,47.59918708,-122.332567,Candy Store,Retail
Waterfront Fountain,47.617983,-122.319467,Rocket Fizz,47.61954372,-122.3209998,Candy Store,Retail
A Place Called Home,47.560033,-122.2869,Island Soul Caribbean Bar and Cuisine,47.55813902,-122.2852937,Caribbean Restaurant,Food
Beckoning Cistern,47.61485,-122.350133,Jerk Shack,47.61502821,-122.349037,Caribbean Restaurant,Food
Blue Glass Passage,47.602517,-122.328467,Manu's Bodega,47.60162458,-122.3296534,Caribbean Restaurant,Food
Continuum,47.602517,-122.328467,Manu's Bodega,47.60162458,-122.3296534,Caribbean Restaurant,Food
Evolving Wing and the Gravity of Presence,47.602517,-122.328467,Manu's Bodega,47.60162458,-122.3296534,Caribbean Restaurant,Food
Return,47.602517,-122.328467,Manu's Bodega,47.60162458,-122.3296534,Caribbean Restaurant,Food
Farmer's Pole,47.61,-122.343783,Beecher's Handmade Cheese,47.60956997,-122.341851,Cheese Shop,Retail
Untitled Fence,47.610117,-122.344117,Beecher's Handmade Cheese,47.60956997,-122.341851,Cheese Shop,Retail
Untitled Totem Pole,47.61015,-122.34412,Beecher's Handmade Cheese,47.60956997,-122.341851,Cheese Shop,Retail
"Heaven, Man, Earth",47.598983,-122.325183,Kau Kau Barbeque Market,47.59838388,-122.3248414,Chinese Restaurant,Food
Morphauna,47.671267,-122.3532,Chef Liao,47.67296182,-122.3543067,Chinese Restaurant,Food
Periscope Tree,47.569783,-122.2863,Magic Dragon,47.569002,-122.287952,Chinese Restaurant,Food
Sand Dragon,47.596917,-122.323517,Kau Kau Barbeque Market,47.59838388,-122.3248414,Chinese Restaurant,Food
Sundial,47.667267,-122.2818,Yummy Cafe,47.66867442,-122.2842729,Chinese Restaurant,Food
Untitled,47.645333,-122.4016,Gim Wah,47.64532871,-122.4007293,Chinese Restaurant,Food
Untitled,47.6452,-122.4014,Gim Wah,47.64532871,-122.4007293,Chinese Restaurant,Food
Wellspring,47.59615,-122.322367,Ton Kiang Barbeque Noodle House,47.59737566,-122.3240173,Chinese Restaurant,Food
Wellspring,47.59615,-122.322367,Fortuna Cafe,47.5981161,-122.3231805,Chinese Restaurant,Food
The Unity and Oneness of all,47.56355,-122.286067,Chiropractic P.S.,47.564397,-122.286908,Chiropractor,Service
Chief Seattle Fountain,47.602017,-122.33395,Intrigue Chocolates Co.,47.60098478,-122.3352866,Chocolate Shop,Retail
Christopher Columbus,47.6066,-122.341433,Fran's Chocolates,47.607681,-122.3393042,Chocolate Shop,Retail
Day/Night,47.601983,-122.33395,Intrigue Chocolates Co.,47.60098478,-122.3352866,Chocolate Shop,Retail
Hammering Man,47.607033,-122.33815,Fran's Chocolates,47.607681,-122.3393042,Chocolate Shop,Retail
Pergola,47.601883,-122.3341,Intrigue Chocolates Co.,47.60098478,-122.3352866,Chocolate Shop,Retail
Seattle Totem Pole,47.6021,-122.334067,Intrigue Chocolates Co.,47.60098478,-122.3352866,Chocolate Shop,Retail
Waterway 15,47.607167,-122.341967,Fran's Chocolates,47.607681,-122.3393042,Chocolate Shop,Retail
Equality,47.59405,-122.314117,Seattle Bouldering Project,47.59350529,-122.3109247,Climbing Gym,Recreation
Catfish,47.665717,-122.38225,Monster,47.66556277,-122.3820728,Clothing Store,Retail
Children's Art Tiles,47.6109,-122.3369,Arc'teryx,47.61036853,-122.3365476,Clothing Store,Retail
Circulation,47.706033,-122.322717,Zumiez,47.705924,-122.325785,Clothing Store,Retail
In Transition is Unity,47.705883,-122.322567,Zumiez,47.705924,-122.325785,Clothing Store,Retail
In Transition is Unity,47.705883,-122.322567,GAP,47.70546873,-122.3257984,Clothing Store,Retail
Periscope Tree,47.569783,-122.2863,Ross Dress for Less,47.56864532,-122.2886881,Clothing Store,Retail
Skytones,47.60885,-122.336367,Arc'teryx,47.61036853,-122.3365476,Clothing Store,Retail
Three Piece Sculpture #3: Vertebrae,47.605617,-122.3339,Moorea Seal,47.60521648,-122.3364891,Clothing Store,Retail
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Arc'teryx,47.61036853,-122.3365476,Clothing Store,Retail
Sherwood Gillespie,47.567017,-122.3074,Jefferson Park Club House & Restaurant,47.56710152,-122.3076581,Club House,Food
4 (Where shall I go ahead?),47.599317,-122.330183,Good Bar,47.60011606,-122.3315971,Cocktail Bar,Retail
Anawog,47.601067,-122.331617,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Anawog,47.601067,-122.331617,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Anawog,47.601067,-122.331617,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Anawog,47.601067,-122.331617,Good Bar,47.60011606,-122.3315971,Cocktail Bar,Retail
Ballard Centennial Bell Tower,47.6675,-122.384883,Little Tin Goods & Apothecary Cabinet,47.66709187,-122.3842754,Cocktail Bar,Retail
Bear (Totem),47.600733,-122.33325,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Bear (Totem),47.600733,-122.33325,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Bear (Totem),47.600733,-122.33325,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Bear (Totem),47.600733,-122.33325,Good Bar,47.60011606,-122.3315971,Cocktail Bar,Retail
Beckoning Cistern,47.61485,-122.350133,Navy Strength,47.61535513,-122.3480957,Cocktail Bar,Retail
Beyond The Reef,47.607317,-122.342133,Zig Zag Cafe,47.60822243,-122.3416797,Cocktail Bar,Retail
Breaching Orca,47.607317,-122.342133,Zig Zag Cafe,47.60822243,-122.3416797,Cocktail Bar,Retail
Chief Seattle Fountain,47.602017,-122.33395,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Chief Seattle Fountain,47.602017,-122.33395,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Chief Seattle Fountain,47.602017,-122.33395,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Christopher Columbus,47.6066,-122.341433,Zig Zag Cafe,47.60822243,-122.3416797,Cocktail Bar,Retail
Coelacanths,47.6677,-122.384633,Little Tin Goods & Apothecary Cabinet,47.66709187,-122.3842754,Cocktail Bar,Retail
Contour,47.623083,-122.322217,Witness,47.62233858,-122.3209616,Cocktail Bar,Retail
Contour,47.623083,-122.322217,Herb & Bitter Public House,47.62356036,-122.320917,Cocktail Bar,Retail
Dancer's Series: Steps,47.622967,-122.320833,Witness,47.62233858,-122.3209616,Cocktail Bar,Retail
Dancer's Series: Steps,47.622967,-122.320833,Herb & Bitter Public House,47.62356036,-122.320917,Cocktail Bar,Retail
Day/Night,47.601983,-122.33395,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Day/Night,47.601983,-122.33395,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Day/Night,47.601983,-122.33395,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Farmer's Pole,47.61,-122.343783,Rachel's Ginger Beer,47.60964833,-122.3414253,Cocktail Bar,Retail
Fortson Square  ,47.601117,-122.3317,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Fortson Square  ,47.601117,-122.3317,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Fortson Square  ,47.601117,-122.3317,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Fortson Square  ,47.601117,-122.3317,Good Bar,47.60011606,-122.3315971,Cocktail Bar,Retail
Hatch Covers,47.6039,-122.330833,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
illumine,47.603867,-122.33055,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Killer Whale (Totem),47.600533,-122.333117,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Killer Whale (Totem),47.600533,-122.333117,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Killer Whale (Totem),47.600533,-122.333117,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Killer Whale (Totem),47.600533,-122.333117,Good Bar,47.60011606,-122.3315971,Cocktail Bar,Retail
Marine-Life Paintings,47.607317,-122.342133,Zig Zag Cafe,47.60822243,-122.3416797,Cocktail Bar,Retail
Neighbors,47.615117,-122.317017,Rachel's Ginger Beer,47.61566115,-122.3168822,Cocktail Bar,Retail
Neighbors,47.615117,-122.317017,Artusi,47.61521584,-122.3144717,Cocktail Bar,Retail
Pergola,47.601883,-122.3341,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Pergola,47.601883,-122.3341,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Pergola,47.601883,-122.3341,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Prefontaine Fountain,47.601783,-122.3308,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Prefontaine Fountain,47.601783,-122.3308,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Prefontaine Fountain,47.601783,-122.3308,Good Bar,47.60011606,-122.3315971,Cocktail Bar,Retail
Ross Creek,47.652517,-122.3594,Stampede Cocktail Club,47.65266159,-122.3566468,Cocktail Bar,Retail
Ross Creek,47.652517,-122.3594,The Helm,47.652498,-122.356835,Cocktail Bar,Retail
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Zig Zag Cafe,47.60822243,-122.3416797,Cocktail Bar,Retail
Seattle Totem Pole,47.6021,-122.334067,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Seattle Totem Pole,47.6021,-122.334067,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Seattle Totem Pole,47.6021,-122.334067,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Spur Line,47.6323,-122.340533,The Toledo,47.63387023,-122.3421342,Cocktail Bar,Retail
Sun and Raven (Totem),47.600517,-122.333133,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Sun and Raven (Totem),47.600517,-122.333133,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Sun and Raven (Totem),47.600517,-122.333133,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Sun and Raven (Totem),47.600517,-122.333133,Good Bar,47.60011606,-122.3315971,Cocktail Bar,Retail
The Itinerant,47.622033,-122.320683,Witness,47.62233858,-122.3209616,Cocktail Bar,Retail
The Itinerant,47.622033,-122.320683,Herb & Bitter Public House,47.62356036,-122.320917,Cocktail Bar,Retail
Tsonqua (Totem),47.600617,-122.333383,Smith Tower Observation Bar,47.60201211,-122.3317926,Cocktail Bar,Retail
Tsonqua (Totem),47.600617,-122.333383,The Bar Shoppe,47.60173705,-122.3331297,Cocktail Bar,Retail
Tsonqua (Totem),47.600617,-122.333383,Damn the Weather,47.60100416,-122.334119,Cocktail Bar,Retail
Tsonqua (Totem),47.600617,-122.333383,Good Bar,47.60011606,-122.3315971,Cocktail Bar,Retail
Untitled,47.666167,-122.38285,Little Tin Goods & Apothecary Cabinet,47.66709187,-122.3842754,Cocktail Bar,Retail
Untitled,47.668017,-122.385367,Little Tin Goods & Apothecary Cabinet,47.66709187,-122.3842754,Cocktail Bar,Retail
